query_id,ndcg,n_candidates,n_positives,is_bottom,user_id,restaurant_id,positive_item,cart_size,cart_value
primary_o_001465__4,0.6309297535714575,7,1,False,u_02615,r_0026,i_037,4.0,999.0550000000001
primary_o_001480__1,0.43067655807339306,7,1,False,u_02448,r_0066,i_010,1.0,222.805
primary_o_001486__1,0.5,7,1,False,u_01113,r_0302,i_011,1.0,271.35
primary_o_001486__2,0.5,7,1,False,u_01113,r_0302,i_040,2.0,519.6600000000001
primary_o_001486__3,1.0,7,1,False,u_01113,r_0302,i_041,3.0,769.54
primary_o_001503__1,0.43067655807339306,7,1,False,u_02977,r_0480,i_099,1.0,249.975
primary_o_001503__2,1.0,7,1,False,u_02977,r_0480,i_033,2.0,515.275
primary_o_001503__3,0.5,7,1,False,u_02977,r_0480,i_040,3.0,762.89
primary_o_001503__4,0.5,7,1,False,u_02977,r_0480,i_091,4.0,1012.77
primary_o_001503__5,0.6309297535714575,7,1,False,u_02977,r_0480,i_045,5.0,1285.81
primary_o_001508__1,0.38685280723454163,7,1,True,u_00543,r_0189,i_008,1.0,231.62
primary_o_001508__2,0.5,7,1,False,u_00543,r_0189,i_013,2.0,459.15
primary_o_001508__3,0.3562071871080222,7,1,True,u_00543,r_0189,i_021,3.0,725.75
primary_o_001508__4,0.3562071871080222,7,1,True,u_00543,r_0189,i_078,4.0,961.44
primary_o_001508__5,1.0,7,1,False,u_00543,r_0189,i_061,5.0,1225.905
primary_o_001512__1,0.6309297535714575,7,1,False,u_00946,r_0161,i_078,1.0,273.04
primary_o_001517__1,0.3333333333333333,7,1,True,u_01765,r_0428,i_082,1.0,246.745
primary_o_001517__2,0.3562071871080222,7,1,True,u_01765,r_0428,i_117,2.0,483.81
primary_o_001519__1,0.38685280723454163,7,1,True,u_00889,r_0018,i_055,1.0,253.435
primary_o_001519__2,1.0,7,1,False,u_00889,r_0018,i_088,2.0,501.745
primary_o_001519__3,0.6309297535714575,7,1,False,u_00889,r_0018,i_076,3.0,765.5350000000001
primary_o_001519__4,0.38685280723454163,7,1,True,u_00889,r_0018,i_080,4.0,983.675
primary_o_001519__5,0.6309297535714575,7,1,False,u_00889,r_0018,i_026,5.0,1240.53
primary_o_001532__1,0.38685280723454163,7,1,True,u_04207,r_0293,i_001,1.0,212.94
primary_o_001549__1,0.6309297535714575,7,1,False,u_00926,r_0235,i_015,1.0,227.53
primary_o_001551__1,1.0,7,1,False,u_02631,r_0288,i_068,1.0,252.36
primary_o_001551__2,0.38685280723454163,7,1,True,u_02631,r_0288,i_017,2.0,514.27
primary_o_001554__1,0.5,7,1,False,u_04222,r_0406,i_101,1.0,264.37
primary_o_001554__2,0.43067655807339306,7,1,False,u_04222,r_0406,i_062,2.0,502.46500000000003
primary_o_001554__3,1.0,7,1,False,u_04222,r_0406,i_007,3.0,741.96
primary_o_001554__4,0.3562071871080222,7,1,True,u_04222,r_0406,i_024,4.0,985.77
primary_o_001579__1,0.38685280723454163,7,1,True,u_00122,r_0347,i_060,1.0,243.16
primary_o_001579__2,0.3562071871080222,7,1,True,u_00122,r_0347,i_116,2.0,496.595
primary_o_001579__3,1.0,7,1,False,u_00122,r_0347,i_072,3.0,735.835
primary_o_001595__1,0.3333333333333333,7,1,True,u_01768,r_0326,i_031,1.0,244.665
primary_o_001595__2,0.5,7,1,False,u_01768,r_0326,i_097,2.0,467.47
primary_o_001595__3,0.6309297535714575,7,1,False,u_01768,r_0326,i_068,3.0,707.56
primary_o_001595__4,0.43067655807339306,7,1,False,u_01768,r_0326,i_101,4.0,969.47
primary_o_001595__5,1.0,7,1,False,u_01768,r_0326,i_076,5.0,1207.565
primary_o_001602__1,0.43067655807339306,7,1,False,u_04344,r_0435,i_009,1.0,221.68
primary_o_001602__2,0.38685280723454163,7,1,True,u_04344,r_0435,i_036,2.0,475.05
primary_o_001607__1,1.0,7,1,False,u_02678,r_0252,i_042,1.0,260.05
primary_o_001607__2,0.6309297535714575,7,1,False,u_02678,r_0252,i_035,2.0,538.8299999999999
primary_o_001607__3,0.43067655807339306,7,1,False,u_02678,r_0252,i_054,3.0,788.805
primary_o_001607__4,0.3562071871080222,7,1,True,u_02678,r_0252,i_104,4.0,1051.565
primary_o_001608__1,0.6309297535714575,7,1,False,u_04762,r_0136,i_049,1.0,256.28000000000003
primary_o_001608__2,0.38685280723454163,7,1,True,u_04762,r_0136,i_013,2.0,513.99
primary_o_001608__3,0.3562071871080222,7,1,True,u_04762,r_0136,i_076,3.0,780.5900000000001
primary_o_001608__4,0.43067655807339306,7,1,False,u_04762,r_0136,i_050,4.0,998.73
primary_o_001608__5,1.0,7,1,False,u_04762,r_0136,i_097,5.0,1243.92
primary_o_001623__1,0.3333333333333333,7,1,True,u_01100,r_0479,i_001,1.0,256.28000000000003
primary_o_001623__2,1.0,7,1,False,u_01100,r_0479,i_005,2.0,507.62
primary_o_001623__3,0.6309297535714575,7,1,False,u_01100,r_0479,i_102,3.0,750.78
primary_o_001623__4,0.38685280723454163,7,1,True,u_01100,r_0479,i_011,4.0,1010.85
primary_o_001623__5,0.6309297535714575,7,1,False,u_01100,r_0479,i_083,5.0,1259.16
primary_o_001625__1,0.5,7,1,False,u_00332,r_0440,i_099,1.0,250.47
primary_o_001625__2,0.38685280723454163,7,1,True,u_00332,r_0440,i_063,2.0,515.77
primary_o_001625__3,0.5,7,1,False,u_00332,r_0440,i_059,3.0,778.3
primary_o_001630__1,0.43067655807339306,7,1,False,u_03850,r_0084,i_094,1.0,262.76
primary_o_001630__2,0.38685280723454163,7,1,True,u_03850,r_0084,i_067,2.0,528.13
primary_o_001630__3,0.3333333333333333,7,1,True,u_03850,r_0084,i_052,3.0,741.0699999999999
primary_o_001630__4,1.0,7,1,False,u_03850,r_0084,i_016,4.0,962.91
primary_o_001630__5,0.5,7,1,False,u_03850,r_0084,i_077,5.0,1170.83
primary_o_001637__1,0.43067655807339306,7,1,False,u_03036,r_0280,i_091,1.0,255.19
primary_o_001637__2,1.0,7,1,False,u_03036,r_0280,i_017,2.0,528.23
primary_o_001637__3,1.0,7,1,False,u_03036,r_0280,i_047,3.0,793.01
primary_o_001637__4,1.0,7,1,False,u_03036,r_0280,i_015,4.0,1027.05
primary_o_001641__1,0.38685280723454163,7,1,True,u_00604,r_0383,i_109,1.0,235.69
primary_o_001641__2,0.6309297535714575,7,1,False,u_00604,r_0383,i_032,2.0,494.445
primary_o_001641__3,0.5,7,1,False,u_00604,r_0383,i_033,3.0,721.965
primary_o_001641__4,0.6309297535714575,7,1,False,u_00604,r_0383,i_058,4.0,969.58
primary_o_001663__1,0.6309297535714575,7,1,False,u_01465,r_0434,i_083,1.0,261.91
primary_o_001664__1,0.3562071871080222,7,1,True,u_02494,r_0014,i_009,1.0,230.46
primary_o_001664__2,0.43067655807339306,7,1,False,u_02494,r_0014,i_024,2.0,483.83000000000004
primary_o_001664__3,1.0,7,1,False,u_02494,r_0014,i_054,3.0,742.9300000000001
primary_o_001664__4,1.0,7,1,False,u_02494,r_0014,i_094,4.0,1005.69
primary_o_001665__1,1.0,7,1,False,u_04577,r_0310,i_012,1.0,207.92000000000002
primary_o_001665__2,0.43067655807339306,7,1,False,u_04577,r_0310,i_059,2.0,470.68
primary_o_001665__3,0.3562071871080222,7,1,True,u_04577,r_0310,i_096,3.0,712.5
primary_o_001665__4,1.0,7,1,False,u_04577,r_0310,i_028,4.0,981.14
primary_o_001665__5,0.6309297535714575,7,1,False,u_04577,r_0310,i_118,5.0,1235.455
primary_o_001675__1,0.3562071871080222,7,1,True,u_04849,r_0309,i_105,1.0,262.76
primary_o_001675__2,0.6309297535714575,7,1,False,u_04849,r_0309,i_055,2.0,525.77
primary_o_001675__3,0.5,7,1,False,u_04849,r_0309,i_064,3.0,774.0799999999999
primary_o_001675__4,0.5,7,1,False,u_04849,r_0309,i_107,4.0,1029.245
primary_o_001675__5,0.6309297535714575,7,1,False,u_04849,r_0309,i_014,5.0,1289.645
primary_o_001680__1,0.5,7,1,False,u_03607,r_0474,i_076,1.0,241.04000000000002
primary_o_001680__2,1.0,7,1,False,u_03607,r_0474,i_071,2.0,459.18
primary_o_001680__3,0.43067655807339306,7,1,False,u_03607,r_0474,i_083,3.0,690.9300000000001
primary_o_001686__1,1.0,7,1,False,u_03629,r_0379,i_036,1.0,271.35
primary_o_001686__2,0.6309297535714575,7,1,False,u_03629,r_0379,i_038,2.0,545.915
primary_o_001698__1,0.3333333333333333,7,1,True,u_03877,r_0134,i_088,1.0,250.47
primary_o_001698__2,0.6309297535714575,7,1,False,u_03877,r_0134,i_021,2.0,514.26
primary_o_001698__3,1.0,7,1,False,u_03877,r_0134,i_085,3.0,749.95
primary_o_001698__4,0.43067655807339306,7,1,False,u_03877,r_0134,i_060,4.0,998.12
primary_o_001698__5,0.6309297535714575,7,1,False,u_03877,r_0134,i_031,5.0,1251.555
primary_o_001708__1,0.3562071871080222,7,1,True,u_03180,r_0469,i_033,1.0,273.04
primary_o_001708__2,0.5,7,1,False,u_03180,r_0469,i_032,2.0,520.655
primary_o_001708__3,0.6309297535714575,7,1,False,u_03180,r_0469,i_105,3.0,748.1750000000001
primary_o_001715__1,0.3333333333333333,7,1,True,u_04523,r_0308,i_094,1.0,260.12
primary_o_001715__2,0.3333333333333333,7,1,True,u_04523,r_0308,i_011,2.0,525.49
primary_o_001715__3,0.6309297535714575,7,1,False,u_04523,r_0308,i_032,3.0,773.8
primary_o_001721__1,0.38685280723454163,7,1,True,u_02090,r_0263,i_024,1.0,242.51
primary_o_001721__2,0.3333333333333333,7,1,True,u_02090,r_0263,i_057,2.0,501.61
primary_o_001721__3,0.3562071871080222,7,1,True,u_02090,r_0263,i_012,3.0,755.58
primary_o_001727__1,0.3333333333333333,7,1,True,u_03432,r_0263,i_071,1.0,239.57999999999998
primary_o_001727__2,1.0,7,1,False,u_03432,r_0263,i_096,2.0,471.33
primary_o_001758__1,0.6309297535714575,7,1,False,u_01824,r_0305,i_026,1.0,262.76
primary_o_001758__2,0.6309297535714575,7,1,False,u_01824,r_0305,i_101,2.0,502.53
primary_o_001758__3,0.6309297535714575,7,1,False,u_01824,r_0305,i_099,3.0,740.625
primary_o_001758__4,0.6309297535714575,7,1,False,u_01824,r_0305,i_002,4.0,1005.925
primary_o_001759__1,0.43067655807339306,7,1,False,u_02990,r_0147,i_076,1.0,255.19
primary_o_001759__2,1.0,7,1,False,u_02990,r_0147,i_042,2.0,473.33
primary_o_001759__3,1.0,7,1,False,u_02990,r_0147,i_115,3.0,752.1099999999999
primary_o_001759__4,0.6309297535714575,7,1,False,u_02990,r_0147,i_022,4.0,984.6199999999999
primary_o_001778__1,0.5,7,1,False,u_04363,r_0344,i_081,1.0,221.84
primary_o_001778__2,0.38685280723454163,7,1,True,u_04363,r_0344,i_015,2.0,468.81
primary_o_001779__1,0.43067655807339306,7,1,False,u_04618,r_0007,i_003,1.0,262.53
primary_o_001779__2,0.5,7,1,False,u_04618,r_0007,i_100,2.0,516.8499999999999
primary_o_001779__3,0.3562071871080222,7,1,True,u_04618,r_0007,i_089,3.0,779.5899999999999
primary_o_001779__4,0.6309297535714575,7,1,False,u_04618,r_0007,i_010,4.0,1024.2549999999999
primary_o_001795__1,0.43067655807339306,7,1,False,u_00552,r_0441,i_055,1.0,257.34000000000003
primary_o_001799__1,0.43067655807339306,7,1,False,u_00461,r_0013,i_036,1.0,248.17
primary_o_001799__2,0.5,7,1,False,u_00461,r_0013,i_050,2.0,522.735
primary_o_001799__3,0.3562071871080222,7,1,True,u_00461,r_0013,i_068,3.0,767.925
primary_o_001799__4,1.0,7,1,False,u_00461,r_0013,i_114,4.0,1029.835
primary_o_001799__5,0.3333333333333333,7,1,True,u_00461,r_0013,i_005,5.0,1277.415
primary_o_001804__1,0.3562071871080222,7,1,True,u_03351,r_0471,i_026,1.0,238.095
primary_o_001804__2,1.0,7,1,False,u_03351,r_0471,i_020,2.0,477.865
primary_o_001804__3,1.0,7,1,False,u_03351,r_0471,i_104,3.0,723.9449999999999
primary_o_001804__4,0.5,7,1,False,u_03351,r_0471,i_106,4.0,987.4449999999999
primary_o_001804__5,0.5,7,1,False,u_03351,r_0471,i_056,5.0,1262.465
primary_o_001814__1,0.38685280723454163,7,1,True,u_04891,r_0059,i_110,1.0,262.76
primary_o_001814__2,0.43067655807339306,7,1,False,u_04891,r_0059,i_079,2.0,526.8499999999999
primary_o_001814__3,1.0,7,1,False,u_04891,r_0059,i_119,3.0,780.54
primary_o_001826__1,0.43067655807339306,7,1,False,u_02612,r_0341,i_051,1.0,259.1
primary_o_001826__2,0.3333333333333333,7,1,True,u_02612,r_0341,i_105,2.0,502.675
primary_o_001826__3,0.3333333333333333,7,1,True,u_02612,r_0341,i_045,3.0,765.685
primary_o_001826__4,1.0,7,1,False,u_02612,r_0341,i_071,4.0,1039.745
primary_o_001828__1,0.3333333333333333,7,1,True,u_01111,r_0045,i_090,1.0,239.735
primary_o_001828__2,1.0,7,1,False,u_01111,r_0045,i_029,2.0,508.575
primary_o_001828__3,0.6309297535714575,7,1,False,u_01111,r_0045,i_089,3.0,733.315
primary_o_001828__4,0.38685280723454163,7,1,True,u_01111,r_0045,i_101,4.0,977.98
primary_o_001846__1,0.6309297535714575,7,1,False,u_04441,r_0402,i_099,1.0,275.02
primary_o_001846__2,0.43067655807339306,7,1,False,u_04441,r_0402,i_005,2.0,540.3199999999999
primary_o_001846__3,0.6309297535714575,7,1,False,u_04441,r_0402,i_030,3.0,783.4799999999999
primary_o_001850__1,0.38685280723454163,7,1,True,u_01174,r_0257,i_081,1.0,257.71000000000004
primary_o_001850__2,0.3562071871080222,7,1,True,u_01174,r_0257,i_079,2.0,504.68000000000006
primary_o_001858__1,0.3333333333333333,7,1,True,u_01588,r_0227,i_021,1.0,264.78
primary_o_001862__1,1.0,7,1,False,u_02930,r_0337,i_108,1.0,257.71000000000004
primary_o_001877__1,0.5,7,1,False,u_03536,r_0121,i_008,1.0,250.47
primary_o_001877__2,0.5,7,1,False,u_03536,r_0121,i_118,2.0,478.0
primary_o_001877__3,0.6309297535714575,7,1,False,u_03536,r_0121,i_098,3.0,734.28
primary_o_001890__1,0.38685280723454163,7,1,True,u_01888,r_0404,i_038,1.0,249.88
primary_o_001890__2,0.5,7,1,False,u_01888,r_0404,i_087,2.0,493.4
primary_o_001896__1,0.6309297535714575,7,1,False,u_02609,r_0112,i_103,1.0,271.25
primary_o_001896__2,0.3562071871080222,7,1,True,u_02609,r_0112,i_109,2.0,542.6
primary_o_001896__3,0.6309297535714575,7,1,False,u_02609,r_0112,i_048,3.0,801.355
primary_o_001896__4,0.5,7,1,False,u_02609,r_0112,i_005,4.0,1040.935
primary_o_001897__1,0.38685280723454163,7,1,True,u_04044,r_0096,i_102,1.0,260.12
primary_o_001897__2,0.5,7,1,False,u_04044,r_0096,i_051,2.0,520.19
primary_o_001897__3,0.38685280723454163,7,1,True,u_04044,r_0096,i_045,3.0,763.765
primary_o_001898__1,0.38685280723454163,7,1,True,u_02670,r_0269,i_065,1.0,251.34
primary_o_001900__1,0.3333333333333333,7,1,True,u_00447,r_0298,i_024,1.0,247.58
primary_o_001910__1,0.6309297535714575,7,1,False,u_03698,r_0254,i_104,1.0,248.31
primary_o_001910__2,0.38685280723454163,7,1,True,u_03698,r_0254,i_056,2.0,511.81
primary_o_001910__3,0.43067655807339306,7,1,False,u_03698,r_0254,i_032,3.0,777.8
primary_o_001910__4,0.3562071871080222,7,1,True,u_03698,r_0254,i_087,4.0,1005.32
primary_o_001913__1,1.0,7,1,False,u_00557,r_0006,i_103,1.0,239.10500000000002
primary_o_001913__2,0.3562071871080222,7,1,True,u_00557,r_0006,i_054,2.0,510.45500000000004
primary_o_001913__3,0.3562071871080222,7,1,True,u_00557,r_0006,i_045,3.0,773.215
primary_o_001913__4,0.3562071871080222,7,1,True,u_00557,r_0006,i_080,4.0,1047.275
primary_o_001913__5,0.5,7,1,False,u_00557,r_0006,i_004,5.0,1304.13
primary_o_001922__1,0.3562071871080222,7,1,True,u_04705,r_0081,i_018,1.0,275.39
primary_o_001922__2,0.43067655807339306,7,1,False,u_04705,r_0081,i_070,2.0,521.065
primary_o_001923__1,1.0,7,1,False,u_03190,r_0098,i_032,1.0,257.71000000000004
primary_o_001927__1,0.38685280723454163,7,1,True,u_03474,r_0338,i_043,1.0,263.5
primary_o_001928__1,0.6309297535714575,7,1,False,u_04046,r_0468,i_003,1.0,264.78
primary_o_001928__2,1.0,7,1,False,u_04046,r_0468,i_075,2.0,519.0999999999999
primary_o_001928__3,0.43067655807339306,7,1,False,u_04046,r_0468,i_097,3.0,771.46
primary_o_001937__1,0.3562071871080222,7,1,True,u_00186,r_0081,i_012,1.0,260.05
primary_o_001937__2,0.3333333333333333,7,1,True,u_00186,r_0081,i_075,2.0,522.81
primary_o_001958__1,0.43067655807339306,7,1,False,u_03718,r_0126,i_005,1.0,251.34
primary_o_001958__2,1.0,7,1,False,u_03718,r_0126,i_120,2.0,494.5
primary_o_001958__3,0.43067655807339306,7,1,False,u_03718,r_0126,i_116,3.0,745.4
primary_o_001958__4,0.6309297535714575,7,1,False,u_03718,r_0126,i_028,4.0,984.64
primary_o_001958__5,1.0,7,1,False,u_03718,r_0126,i_032,5.0,1238.955
primary_o_001959__1,0.6309297535714575,7,1,False,u_02579,r_0232,i_024,1.0,220.39499999999998
primary_o_001964__1,0.43067655807339306,7,1,False,u_01257,r_0094,i_120,1.0,247.47
primary_o_001964__2,1.0,7,1,False,u_01257,r_0094,i_023,2.0,498.37
primary_o_001988__1,0.5,7,1,False,u_00621,r_0133,i_051,1.0,242.51
primary_o_002003__1,1.0,7,1,False,u_02618,r_0135,i_097,1.0,239.495
primary_o_002003__2,1.0,7,1,False,u_02618,r_0135,i_055,2.0,479.58500000000004
primary_o_002003__3,0.6309297535714575,7,1,False,u_02618,r_0135,i_064,3.0,727.895
primary_o_002003__4,0.6309297535714575,7,1,False,u_02618,r_0135,i_007,4.0,983.0600000000001
primary_o_002003__5,0.5,7,1,False,u_02618,r_0135,i_088,5.0,1226.8700000000001
primary_o_002032__1,1.0,7,1,False,u_00014,r_0285,i_090,1.0,253.435
primary_o_002037__1,1.0,7,1,False,u_00470,r_0451,i_082,1.0,246.97
primary_o_002045__1,0.6309297535714575,7,1,False,u_00235,r_0171,i_075,1.0,256.86
primary_o_002045__2,1.0,7,1,False,u_00235,r_0171,i_105,2.0,509.22
primary_o_002067__1,1.0,7,1,False,u_00636,r_0255,i_028,1.0,256.28000000000003
primary_o_002067__2,0.43067655807339306,7,1,False,u_00636,r_0255,i_064,2.0,510.595
primary_o_002067__3,0.43067655807339306,7,1,False,u_00636,r_0255,i_071,3.0,765.76
primary_o_002067__4,0.38685280723454163,7,1,True,u_00636,r_0255,i_054,4.0,997.51
primary_o_002070__1,0.38685280723454163,7,1,True,u_02881,r_0238,i_076,1.0,239.735
primary_o_002074__1,0.6309297535714575,7,1,False,u_00002,r_0298,i_011,1.0,247.615
primary_o_002074__2,0.5,7,1,False,u_00002,r_0298,i_090,2.0,495.925
primary_o_002074__3,0.3333333333333333,7,1,True,u_00002,r_0298,i_119,3.0,764.765
primary_o_002101__1,1.0,7,1,False,u_03589,r_0267,i_106,1.0,227.53
primary_o_002127__1,0.5,7,1,False,u_00498,r_0083,i_038,1.0,257.71000000000004
primary_o_002127__2,1.0,7,1,False,u_00498,r_0083,i_035,2.0,501.23
primary_o_002127__3,0.6309297535714575,7,1,False,u_00498,r_0083,i_077,3.0,751.205
primary_o_002130__1,0.6309297535714575,7,1,False,u_01786,r_0426,i_075,1.0,245.29
primary_o_002130__2,1.0,7,1,False,u_01786,r_0426,i_023,2.0,497.65
primary_o_002130__3,0.3333333333333333,7,1,True,u_01786,r_0426,i_076,3.0,730.705
primary_o_002130__4,0.38685280723454163,7,1,True,u_01786,r_0426,i_051,4.0,948.845
primary_o_002152__1,0.6309297535714575,7,1,False,u_01944,r_0206,i_082,1.0,247.615
primary_o_002155__1,0.43067655807339306,7,1,False,u_00811,r_0129,i_119,1.0,274.06
primary_o_002155__2,0.5,7,1,False,u_00811,r_0129,i_088,2.0,515.1
primary_o_002155__3,1.0,7,1,False,u_00811,r_0129,i_022,3.0,778.8900000000001
primary_o_002155__4,0.5,7,1,False,u_00811,r_0129,i_113,4.0,1029.67
primary_o_002155__5,0.43067655807339306,7,1,False,u_00811,r_0129,i_005,5.0,1287.0
primary_o_002158__1,1.0,7,1,False,u_02640,r_0403,i_064,1.0,245.29
primary_o_002165__1,0.38685280723454163,7,1,True,u_01968,r_0007,i_020,1.0,248.31
primary_o_002165__2,0.43067655807339306,7,1,False,u_01968,r_0007,i_078,2.0,494.39
primary_o_002165__3,0.3333333333333333,7,1,True,u_01968,r_0007,i_118,3.0,758.855
primary_o_002165__4,0.43067655807339306,7,1,False,u_01968,r_0007,i_090,4.0,1015.1350000000001
primary_o_002167__1,0.6309297535714575,7,1,False,u_01268,r_0016,i_115,1.0,260.4
primary_o_002167__2,0.3562071871080222,7,1,True,u_01268,r_0016,i_103,2.0,492.90999999999997
primary_o_002168__1,0.38685280723454163,7,1,True,u_03276,r_0301,i_013,1.0,247.47
primary_o_002168__2,1.0,7,1,False,u_03276,r_0301,i_045,2.0,514.07
primary_o_002169__1,0.3562071871080222,7,1,True,u_02810,r_0459,i_095,1.0,271.35
primary_o_002169__2,0.5,7,1,False,u_02810,r_0459,i_033,2.0,528.69
primary_o_002176__1,0.38685280723454163,7,1,True,u_03126,r_0245,i_061,1.0,264.37
primary_o_002176__2,0.3333333333333333,7,1,True,u_03126,r_0245,i_113,2.0,530.01
primary_o_002176__3,0.43067655807339306,7,1,False,u_03126,r_0245,i_104,3.0,787.3399999999999
primary_o_002176__4,1.0,7,1,False,u_03126,r_0245,i_042,4.0,1050.84
primary_o_002176__5,0.5,7,1,False,u_03126,r_0245,i_017,5.0,1329.62
primary_o_002186__1,0.6309297535714575,7,1,False,u_00652,r_0272,i_120,1.0,218.14
primary_o_002186__2,0.5,7,1,False,u_00652,r_0272,i_109,2.0,469.03999999999996
primary_o_002186__3,0.6309297535714575,7,1,False,u_00652,r_0272,i_034,3.0,727.795
primary_o_002197__1,0.5,7,1,False,u_01752,r_0366,i_024,1.0,264.09
primary_o_002197__2,0.5,7,1,False,u_01752,r_0366,i_070,2.0,523.19
primary_o_002197__3,0.3333333333333333,7,1,True,u_01752,r_0366,i_029,3.0,780.61
primary_o_002197__4,0.6309297535714575,7,1,False,u_01752,r_0366,i_106,4.0,1005.35
primary_o_002202__1,0.38685280723454163,7,1,True,u_04402,r_0051,i_035,1.0,273.04
primary_o_002202__2,0.3562071871080222,7,1,True,u_04402,r_0051,i_062,2.0,523.015
primary_o_002202__3,0.5,7,1,False,u_04402,r_0051,i_107,3.0,762.51
primary_o_002203__1,0.43067655807339306,7,1,False,u_04306,r_0205,i_095,1.0,231.62
primary_o_002203__2,0.3333333333333333,7,1,True,u_04306,r_0205,i_062,2.0,488.96000000000004
primary_o_002203__3,0.5,7,1,False,u_04306,r_0205,i_117,3.0,728.455
primary_o_002203__4,0.5,7,1,False,u_04306,r_0205,i_071,4.0,968.405
primary_o_002203__5,1.0,7,1,False,u_04306,r_0205,i_119,5.0,1200.155
primary_o_002212__1,0.38685280723454163,7,1,True,u_01080,r_0177,i_107,1.0,273.04
primary_o_002212__2,0.6309297535714575,7,1,False,u_01080,r_0177,i_002,2.0,533.44
primary_o_002212__3,0.6309297535714575,7,1,False,u_01080,r_0177,i_074,3.0,772.5450000000001
primary_o_002212__4,0.43067655807339306,7,1,False,u_01080,r_0177,i_047,4.0,1036.915
primary_o_002212__5,0.43067655807339306,7,1,False,u_01080,r_0177,i_008,5.0,1270.955
primary_o_002230__1,0.38685280723454163,7,1,True,u_04423,r_0428,i_062,1.0,231.75
primary_o_002230__2,0.38685280723454163,7,1,True,u_04423,r_0428,i_037,2.0,471.245
primary_o_002245__1,0.38685280723454163,7,1,True,u_02485,r_0239,i_011,1.0,239.495
primary_o_002245__2,0.5,7,1,False,u_02485,r_0239,i_024,2.0,487.805
primary_o_002245__3,0.5,7,1,False,u_02485,r_0239,i_033,3.0,746.905
primary_o_002245__4,1.0,7,1,False,u_02485,r_0239,i_008,4.0,994.52
primary_o_002245__5,0.43067655807339306,7,1,False,u_02485,r_0239,i_046,5.0,1222.05
primary_o_002246__1,0.38685280723454163,7,1,True,u_03371,r_0401,i_105,1.0,274.565
primary_o_002258__1,0.3562071871080222,7,1,True,u_03684,r_0377,i_052,1.0,248.31
primary_o_002258__2,0.43067655807339306,7,1,False,u_03684,r_0377,i_007,2.0,470.15
primary_o_002258__3,0.6309297535714575,7,1,False,u_03684,r_0377,i_002,3.0,713.96
primary_o_002258__4,0.38685280723454163,7,1,True,u_03684,r_0377,i_013,4.0,953.065
primary_o_002266__1,1.0,7,1,False,u_01602,r_0121,i_052,1.0,256.28000000000003
primary_o_002295__1,0.6309297535714575,7,1,False,u_00558,r_0323,i_060,1.0,232.51
primary_o_002295__2,0.43067655807339306,7,1,False,u_00558,r_0323,i_091,2.0,485.945
primary_o_002295__3,0.38685280723454163,7,1,True,u_00558,r_0323,i_026,3.0,758.985
